TextId	Group	Index	Bank	Pointer	StartBit	EndBit	Symbols	Text
009D	04	1D	00	8813	2038	2044		
009E	04	1E	00	8813	2044	2050		
009F	04	1F	00	8813	2050	2056		
00A0	05	00	00	8915	0	96	49 00 0F 17 13 1E 1D 00 0B 00 10 13 1C 0F 0C 0B 16 16 6E	<49> emits a fireball!
00A1	05	01	00	8915	96	207	49 00 0F 17 13 1E 1D 00 1D 0D 19 1C 0D 12 13 18 11 00 11 0B 1D 6E	<49> emits scorching gas!
00A2	05	02	00	8915	207	326	49 00 0F 17 13 1E 1D 00 0B 00 20 13 19 16 0F 18 1E 00 0C 16 0B 24 0F 6E	<49> emits a violent blaze!
00A3	05	03	00	8915	326	447	49 00 0F 17 13 1E 1D 00 0B 00 10 1C 0F 0F 24 13 18 11 00 21 13 18 0E 6E	<49> emits a freezing wind!
00A4	05	04	00	8915	447	553	49 00 0F 17 13 1E 1D 00 0B 00 0C 16 13 24 24 0B 1C 0E 6E	<49> emits a blizzard!
00A5	05	05	00	8915	553	731	49 00 0F 17 13 1E 1D 00 0B 00 11 16 0F 0B 17 13 18 11 77 13 0D 23 00 11 1F 1D 1E 00 19 10 00 21 13 18 0E 6E	<49> emits a gleaming,icy gust of wind!
00A6	05	06	00	8915	731	869	49 00 0F 17 13 1E 1D 00 11 0B 16 0F 1D 00 19 10 00 1D 21 0F 0F 1E 00 0C 1C 0F 0B 1E 12 6E	<49> emits gales of sweet breath!
00A7	05	07	00	8915	869	946	49 00 10 0B 16 16 1D 00 0B 1D 16 0F 0F 1A 6E	<49> falls asleep!
00A8	05	08	00	8915	946	1040	49 00 0F 17 13 1E 1D 00 1A 19 13 1D 19 18 00 11 0B 1D 6E	<49> emits poison gas!
00A9	05	09	00	8915	1040	1113	49 00 13 1D 00 1A 19 13 1D 19 18 0F 0E 6E	<49> is poisoned!
00AA	05	0A	00	8915	1113	1276	49 00 0F 17 13 1E 1D 00 11 0B 16 0F 1D 00 19 10 00 1D 0D 19 1C 0D 12 13 18 11 00 0C 1C 0F 0B 1E 12 6E	<49> emits gales of scorching breath!
00AB	05	0B	00	8915	1276	1361	49 00 13 1D 00 1A 0B 1C 0B 16 23 24 0F 0E 6E	<49> is paralyzed!
00AC	05	0C	00	8915	1361	1434	49 00 13 1D 00 0E 0B 24 0F 0E 6E 4B	<49> is dazed!<4B>
00AD	05	0D	00	8915	1434	1563	49 00 1D 16 0B 17 1D 00 13 1E 1D 00 0C 19 0E 23 00 13 18 1E 19 00 49 6E 4B	<49> slams its body into <49>!<4B>
00AE	05	0E	00	8915	1563	1665	49 00 1E 1C 13 1A 1D 00 0B 18 0E 00 10 0B 16 16 1D 6E 4B	<49> trips and falls!<4B>
00AF	05	0F	00	8915	1665	1825	2A 19 1C 1E 1F 18 0B 1E 0F 16 23 00 1E 12 0F 1C 0F 6B 1D 00 18 19 00 13 18 14 1F 1C 23 6E 4B	Fortunately there's no injury!<4B>
00B0	05	10	00	8915	1825	1943	49 00 1C 0B 13 1D 0F 1D 00 1E 12 0F 00 48 00 19 20 0F 1C 12 0F 0B 0E 6E	<49> raises the <48> overhead!
00B1	05	11	00	8915	1943	2070	49 00 1C 0B 13 1D 0F 1D 00 0B 00 12 0B 18 0E 00 19 20 0F 1C 12 0F 0B 0E 6E 4B	<49> raises a hand overhead!<4B>
00B2	05	12	00	8915	2070	2256	49 71 69 2D 6B 17 00 0B 00 37 16 13 17 0F 78 2C 0F 77 2C 0F 77 2C 0F 72 6C 43 4B 4B	<49>:'I'm a Slime.He,He,He....'<43><4B><4B>
00B3	05	13	00	8915	2256	2442	49 71 69 2D 6B 17 00 0B 00 37 16 13 17 0F 78 38 0F 77 2C 0F 77 2C 0F 72 6C 43 4B 4B	<49>:'I'm a Slime.Te,He,He....'<43><4B><4B>
00B4	05	14	00	8915	2442	2546	49 00 1E 12 1C 19 21 1D 00 0B 21 0B 23 00 1E 12 0F 00 48 6E	<49> throws away the <48>!
00B5	05	15	00	8915	2546	2655	49 00 0C 1C 0B 18 0E 13 1D 12 0F 1D 00 0B 00 21 0F 0B 1A 19 18 6E	<49> brandishes a weapon!
00B6	05	16	00	8915	2655	2781	30 19 1D 0F 1D 00 0D 19 18 1E 1C 19 16 00 0B 18 0E 00 10 0B 16 16 1D 6E 4B	Loses control and falls!<4B>
00B7	05	17	00	8915	2781	2881	47 00 28 0B 17 0B 11 0F 00 34 19 13 18 1E 4C 6E	<47> Damage Point<4C>!
00B8	05	18	00	8915	2881	2962	49 00 0D 12 0F 0F 1C 1D 00 19 18 00 49 6E 4B	<49> cheers on <49>!<4B>
00B9	05	19	00	8915	2962	3125	49 71 69 2C 13 1A 77 2C 13 1A 77 2C 1F 1C 1C 0B 23 00 49 6E 6A 43 4B	<49>:'Hip,Hip,Hurray <49>!'<43><4B>
00BA	05	1A	00	8915	3125	3218	49 00 1D 1E 0B 1C 1E 1D 00 0D 1C 23 13 18 11 6E 4B	<49> starts crying!<4B>
00BB	05	1B	00	8915	3218	3415	49 71 69 2D 00 21 0B 18 1E 00 1E 19 00 11 19 00 12 19 17 0F 6E 00 37 19 0C 72 37 19 0C 72 6A 43 4B	<49>:'I want to go home! Sob...Sob...'<43><4B>
00BC	05	1C	00	8915	3415	3556	49 00 11 1C 0B 0C 1D 00 0B 18 0E 00 1E 12 1C 19 21 1D 00 0B 21 0B 23 00 49 6E 4B	<49> grabs and throws away <49>!<4B>
00BD	05	1D	00	8915	3556	3654	49 71 69 2F 2D 29 29 29 29 6E 6A	<49>:'KIEEEE!'
00BE	05	1E	00	8915	3654	3925	49 00 1D 1E 0B 1C 1E 1D 00 1E 0F 1D 1E 13 18 11 00 1D 1E 1C 0F 18 11 1E 12 00 0C 23 00 0C 1C 0F 0B 15 13 18 11 00 1E 12 0F 00 1D 1E 19 18 0F 1D 00 18 0F 0B 1C 0C 23 6E 4B 4B	<49> starts testing strength by breaking the stones nearby!<4B><4B>
00BF	05	1F	00	8915	3925	4079	49 00 1A 13 0D 15 1D 00 1F 1A 00 0B 18 0E 00 1E 12 1C 19 21 1D 00 0B 00 1D 1E 19 18 0F 6E 4B	<49> picks up and throws a stone!<4B>
00C0	06	00	00	8915	0	96	49 00 0F 17 13 1E 1D 00 0B 00 10 13 1C 0F 0C 0B 16 16 6E	<49> emits a fireball!
00C1	06	01	00	8915	96	207	49 00 0F 17 13 1E 1D 00 1D 0D 19 1C 0D 12 13 18 11 00 11 0B 1D 6E	<49> emits scorching gas!
00C2	06	02	00	8915	207	326	49 00 0F 17 13 1E 1D 00 0B 00 20 13 19 16 0F 18 1E 00 0C 16 0B 24 0F 6E	<49> emits a violent blaze!
00C3	06	03	00	8915	326	447	49 00 0F 17 13 1E 1D 00 0B 00 10 1C 0F 0F 24 13 18 11 00 21 13 18 0E 6E	<49> emits a freezing wind!
00C4	06	04	00	8915	447	553	49 00 0F 17 13 1E 1D 00 0B 00 0C 16 13 24 24 0B 1C 0E 6E	<49> emits a blizzard!
00C5	06	05	00	8915	553	731	49 00 0F 17 13 1E 1D 00 0B 00 11 16 0F 0B 17 13 18 11 77 13 0D 23 00 11 1F 1D 1E 00 19 10 00 21 13 18 0E 6E	<49> emits a gleaming,icy gust of wind!
00C6	06	06	00	8915	731	869	49 00 0F 17 13 1E 1D 00 11 0B 16 0F 1D 00 19 10 00 1D 21 0F 0F 1E 00 0C 1C 0F 0B 1E 12 6E	<49> emits gales of sweet breath!
00C7	06	07	00	8915	869	946	49 00 10 0B 16 16 1D 00 0B 1D 16 0F 0F 1A 6E	<49> falls asleep!
00C8	06	08	00	8915	946	1040	49 00 0F 17 13 1E 1D 00 1A 19 13 1D 19 18 00 11 0B 1D 6E	<49> emits poison gas!
00C9	06	09	00	8915	1040	1113	49 00 13 1D 00 1A 19 13 1D 19 18 0F 0E 6E	<49> is poisoned!
00CA	06	0A	00	8915	1113	1276	49 00 0F 17 13 1E 1D 00 11 0B 16 0F 1D 00 19 10 00 1D 0D 19 1C 0D 12 13 18 11 00 0C 1C 0F 0B 1E 12 6E	<49> emits gales of scorching breath!
00CB	06	0B	00	8915	1276	1361	49 00 13 1D 00 1A 0B 1C 0B 16 23 24 0F 0E 6E	<49> is paralyzed!
00CC	06	0C	00	8915	1361	1434	49 00 13 1D 00 0E 0B 24 0F 0E 6E 4B	<49> is dazed!<4B>
00CD	06	0D	00	8915	1434	1563	49 00 1D 16 0B 17 1D 00 13 1E 1D 00 0C 19 0E 23 00 13 18 1E 19 00 49 6E 4B	<49> slams its body into <49>!<4B>
00CE	06	0E	00	8915	1563	1665	49 00 1E 1C 13 1A 1D 00 0B 18 0E 00 10 0B 16 16 1D 6E 4B	<49> trips and falls!<4B>
00CF	06	0F	00	8915	1665	1825	2A 19 1C 1E 1F 18 0B 1E 0F 16 23 00 1E 12 0F 1C 0F 6B 1D 00 18 19 00 13 18 14 1F 1C 23 6E 4B	Fortunately there's no injury!<4B>
00D0	06	10	00	8915	1825	1943	49 00 1C 0B 13 1D 0F 1D 00 1E 12 0F 00 48 00 19 20 0F 1C 12 0F 0B 0E 6E	<49> raises the <48> overhead!
00D1	06	11	00	8915	1943	2070	49 00 1C 0B 13 1D 0F 1D 00 0B 00 12 0B 18 0E 00 19 20 0F 1C 12 0F 0B 0E 6E 4B	<49> raises a hand overhead!<4B>
00D2	06	12	00	8915	2070	2256	49 71 69 2D 6B 17 00 0B 00 37 16 13 17 0F 78 2C 0F 77 2C 0F 77 2C 0F 72 6C 43 4B 4B	<49>:'I'm a Slime.He,He,He....'<43><4B><4B>
00D3	06	13	00	8915	2256	2442	49 71 69 2D 6B 17 00 0B 00 37 16 13 17 0F 78 38 0F 77 2C 0F 77 2C 0F 72 6C 43 4B 4B	<49>:'I'm a Slime.Te,He,He....'<43><4B><4B>
00D4	06	14	00	8915	2442	2546	49 00 1E 12 1C 19 21 1D 00 0B 21 0B 23 00 1E 12 0F 00 48 6E	<49> throws away the <48>!
00D5	06	15	00	8915	2546	2655	49 00 0C 1C 0B 18 0E 13 1D 12 0F 1D 00 0B 00 21 0F 0B 1A 19 18 6E	<49> brandishes a weapon!
00D6	06	16	00	8915	2655	2781	30 19 1D 0F 1D 00 0D 19 18 1E 1C 19 16 00 0B 18 0E 00 10 0B 16 16 1D 6E 4B	Loses control and falls!<4B>
00D7	06	17	00	8915	2781	2881	47 00 28 0B 17 0B 11 0F 00 34 19 13 18 1E 4C 6E	<47> Damage Point<4C>!
00D8	06	18	00	8915	2881	2962	49 00 0D 12 0F 0F 1C 1D 00 19 18 00 49 6E 4B	<49> cheers on <49>!<4B>
00D9	06	19	00	8915	2962	3125	49 71 69 2C 13 1A 77 2C 13 1A 77 2C 1F 1C 1C 0B 23 00 49 6E 6A 43 4B	<49>:'Hip,Hip,Hurray <49>!'<43><4B>
00DA	06	1A	00	8915	3125	3218	49 00 1D 1E 0B 1C 1E 1D 00 0D 1C 23 13 18 11 6E 4B	<49> starts crying!<4B>
00DB	06	1B	00	8915	3218	3415	49 71 69 2D 00 21 0B 18 1E 00 1E 19 00 11 19 00 12 19 17 0F 6E 00 37 19 0C 72 37 19 0C 72 6A 43 4B	<49>:'I want to go home! Sob...Sob...'<43><4B>
00DC	06	1C	00	8915	3415	3556	49 00 11 1C 0B 0C 1D 00 0B 18 0E 00 1E 12 1C 19 21 1D 00 0B 21 0B 23 00 49 6E 4B	<49> grabs and throws away <49>!<4B>
00DD	06	1D	00	8915	3556	3654	49 71 69 2F 2D 29 29 29 29 6E 6A	<49>:'KIEEEE!'
00DE	06	1E	00	8915	3654	3925	49 00 1D 1E 0B 1C 1E 1D 00 1E 0F 1D 1E 13 18 11 00 1D 1E 1C 0F 18 11 1E 12 00 0C 23 00 0C 1C 0F 0B 15 13 18 11 00 1E 12 0F 00 1D 1E 19 18 0F 1D 00 18 0F 0B 1C 0C 23 6E 4B 4B	<49> starts testing strength by breaking the stones nearby!<4B><4B>
00DF	06	1F	00	8915	3925	4079	49 00 1A 13 0D 15 1D 00 1F 1A 00 0B 18 0E 00 1E 12 1C 19 21 1D 00 0B 00 1D 1E 19 18 0F 6E 4B	<49> picks up and throws a stone!<4B>
00E0	07	00	00	8915	0	96	49 00 0F 17 13 1E 1D 00 0B 00 10 13 1C 0F 0C 0B 16 16 6E	<49> emits a fireball!
00E1	07	01	00	8915	96	207	49 00 0F 17 13 1E 1D 00 1D 0D 19 1C 0D 12 13 18 11 00 11 0B 1D 6E	<49> emits scorching gas!
00E2	07	02	00	8915	207	326	49 00 0F 17 13 1E 1D 00 0B 00 20 13 19 16 0F 18 1E 00 0C 16 0B 24 0F 6E	<49> emits a violent blaze!
00E3	07	03	00	8915	326	447	49 00 0F 17 13 1E 1D 00 0B 00 10 1C 0F 0F 24 13 18 11 00 21 13 18 0E 6E	<49> emits a freezing wind!
00E4	07	04	00	8915	447	553	49 00 0F 17 13 1E 1D 00 0B 00 0C 16 13 24 24 0B 1C 0E 6E	<49> emits a blizzard!
00E5	07	05	00	8915	553	731	49 00 0F 17 13 1E 1D 00 0B 00 11 16 0F 0B 17 13 18 11 77 13 0D 23 00 11 1F 1D 1E 00 19 10 00 21 13 18 0E 6E	<49> emits a gleaming,icy gust of wind!
00E6	07	06	00	8915	731	869	49 00 0F 17 13 1E 1D 00 11 0B 16 0F 1D 00 19 10 00 1D 21 0F 0F 1E 00 0C 1C 0F 0B 1E 12 6E	<49> emits gales of sweet breath!
00E7	07	07	00	8915	869	946	49 00 10 0B 16 16 1D 00 0B 1D 16 0F 0F 1A 6E	<49> falls asleep!
00E8	07	08	00	8915	946	1040	49 00 0F 17 13 1E 1D 00 1A 19 13 1D 19 18 00 11 0B 1D 6E	<49> emits poison gas!
00E9	07	09	00	8915	1040	1113	49 00 13 1D 00 1A 19 13 1D 19 18 0F 0E 6E	<49> is poisoned!
00EA	07	0A	00	8915	1113	1276	49 00 0F 17 13 1E 1D 00 11 0B 16 0F 1D 00 19 10 00 1D 0D 19 1C 0D 12 13 18 11 00 0C 1C 0F 0B 1E 12 6E	<49> emits gales of scorching breath!
00EB	07	0B	00	8915	1276	1361	49 00 13 1D 00 1A 0B 1C 0B 16 23 24 0F 0E 6E	<49> is paralyzed!
00EC	07	0C	00	8915	1361	1434	49 00 13 1D 00 0E 0B 24 0F 0E 6E 4B	<49> is dazed!<4B>
00ED	07	0D	00	8915	1434	1563	49 00 1D 16 0B 17 1D 00 13 1E 1D 00 0C 19 0E 23 00 13 18 1E 19 00 49 6E 4B	<49> slams its body into <49>!<4B>
00EE	07	0E	00	8915	1563	1665	49 00 1E 1C 13 1A 1D 00 0B 18 0E 00 10 0B 16 16 1D 6E 4B	<49> trips and falls!<4B>
00EF	07	0F	00	8915	1665	1825	2A 19 1C 1E 1F 18 0B 1E 0F 16 23 00 1E 12 0F 1C 0F 6B 1D 00 18 19 00 13 18 14 1F 1C 23 6E 4B	Fortunately there's no injury!<4B>
00F0	07	10	00	8915	1825	1943	49 00 1C 0B 13 1D 0F 1D 00 1E 12 0F 00 48 00 19 20 0F 1C 12 0F 0B 0E 6E	<49> raises the <48> overhead!
00F1	07	11	00	8915	1943	2070	49 00 1C 0B 13 1D 0F 1D 00 0B 00 12 0B 18 0E 00 19 20 0F 1C 12 0F 0B 0E 6E 4B	<49> raises a hand overhead!<4B>
00F2	07	12	00	8915	2070	2256	49 71 69 2D 6B 17 00 0B 00 37 16 13 17 0F 78 2C 0F 77 2C 0F 77 2C 0F 72 6C 43 4B 4B	<49>:'I'm a Slime.He,He,He....'<43><4B><4B>
00F3	07	13	00	8915	2256	2442	49 71 69 2D 6B 17 00 0B 00 37 16 13 17 0F 78 38 0F 77 2C 0F 77 2C 0F 72 6C 43 4B 4B	<49>:'I'm a Slime.Te,He,He....'<43><4B><4B>
00F4	07	14	00	8915	2442	2546	49 00 1E 12 1C 19 21 1D 00 0B 21 0B 23 00 1E 12 0F 00 48 6E	<49> throws away the <48>!
00F5	07	15	00	8915	2546	2655	49 00 0C 1C 0B 18 0E 13 1D 12 0F 1D 00 0B 00 21 0F 0B 1A 19 18 6E	<49> brandishes a weapon!
00F6	07	16	00	8915	2655	2781	30 19 1D 0F 1D 00 0D 19 18 1E 1C 19 16 00 0B 18 0E 00 10 0B 16 16 1D 6E 4B	Loses control and falls!<4B>
00F7	07	17	00	8915	2781	2881	47 00 28 0B 17 0B 11 0F 00 34 19 13 18 1E 4C 6E	<47> Damage Point<4C>!
00F8	07	18	00	8915	2881	2962	49 00 0D 12 0F 0F 1C 1D 00 19 18 00 49 6E 4B	<49> cheers on <49>!<4B>
00F9	07	19	00	8915	2962	3125	49 71 69 2C 13 1A 77 2C 13 1A 77 2C 1F 1C 1C 0B 23 00 49 6E 6A 43 4B	<49>:'Hip,Hip,Hurray <49>!'<43><4B>
00FA	07	1A	00	8915	3125	3218	49 00 1D 1E 0B 1C 1E 1D 00 0D 1C 23 13 18 11 6E 4B	<49> starts crying!<4B>
00FB	07	1B	00	8915	3218	3415	49 71 69 2D 00 21 0B 18 1E 00 1E 19 00 11 19 00 12 19 17 0F 6E 00 37 19 0C 72 37 19 0C 72 6A 43 4B	<49>:'I want to go home! Sob...Sob...'<43><4B>
00FC	07	1C	00	8915	3415	3556	49 00 11 1C 0B 0C 1D 00 0B 18 0E 00 1E 12 1C 19 21 1D 00 0B 21 0B 23 00 49 6E 4B	<49> grabs and throws away <49>!<4B>
00FD	07	1D	00	8915	3556	3654	49 71 69 2F 2D 29 29 29 29 6E 6A	<49>:'KIEEEE!'
00FE	07	1E	00	8915	3654	3925	49 00 1D 1E 0B 1C 1E 1D 00 1E 0F 1D 1E 13 18 11 00 1D 1E 1C 0F 18 11 1E 12 00 0C 23 00 0C 1C 0F 0B 15 13 18 11 00 1E 12 0F 00 1D 1E 19 18 0F 1D 00 18 0F 0B 1C 0C 23 6E 4B 4B	<49> starts testing strength by breaking the stones nearby!<4B><4B>
00FF	07	1F	00	8915	3925	4079	49 00 1A 13 0D 15 1D 00 1F 1A 00 0B 18 0E 00 1E 12 1C 19 21 1D 00 0B 00 1D 1E 19 18 0F 6E 4B	<49> picks up and throws a stone!<4B>
0100	08	00	00	8915	0	96	49 00 0F 17 13 1E 1D 00 0B 00 10 13 1C 0F 0C 0B 16 16 6E	<49> emits a fireball!
0101	08	01	00	8915	96	207	49 00 0F 17 13 1E 1D 00 1D 0D 19 1C 0D 12 13 18 11 00 11 0B 1D 6E	<49> emits scorching gas!
0102	08	02	00	8915	207	326	49 00 0F 17 13 1E 1D 00 0B 00 20 13 19 16 0F 18 1E 00 0C 16 0B 24 0F 6E	<49> emits a violent blaze!
0103	08	03	00	8915	326	447	49 00 0F 17 13 1E 1D 00 0B 00 10 1C 0F 0F 24 13 18 11 00 21 13 18 0E 6E	<49> emits a freezing wind!
0104	08	04	00	8915	447	553	49 00 0F 17 13 1E 1D 00 0B 00 0C 16 13 24 24 0B 1C 0E 6E	<49> emits a blizzard!
0105	08	05	00	8915	553	731	49 00 0F 17 13 1E 1D 00 0B 00 11 16 0F 0B 17 13 18 11 77 13 0D 23 00 11 1F 1D 1E 00 19 10 00 21 13 18 0E 6E	<49> emits a gleaming,icy gust of wind!
0106	08	06	00	8915	731	869	49 00 0F 17 13 1E 1D 00 11 0B 16 0F 1D 00 19 10 00 1D 21 0F 0F 1E 00 0C 1C 0F 0B 1E 12 6E	<49> emits gales of sweet breath!
0107	08	07	00	8915	869	946	49 00 10 0B 16 16 1D 00 0B 1D 16 0F 0F 1A 6E	<49> falls asleep!
0108	08	08	00	8915	946	1040	49 00 0F 17 13 1E 1D 00 1A 19 13 1D 19 18 00 11 0B 1D 6E	<49> emits poison gas!
0109	08	09	00	8915	1040	1113	49 00 13 1D 00 1A 19 13 1D 19 18 0F 0E 6E	<49> is poisoned!
010A	08	0A	00	8915	1113	1276	49 00 0F 17 13 1E 1D 00 11 0B 16 0F 1D 00 19 10 00 1D 0D 19 1C 0D 12 13 18 11 00 0C 1C 0F 0B 1E 12 6E	<49> emits gales of scorching breath!
010B	08	0B	00	8915	1276	1361	49 00 13 1D 00 1A 0B 1C 0B 16 23 24 0F 0E 6E	<49> is paralyzed!
010C	08	0C	00	8915	1361	1434	49 00 13 1D 00 0E 0B 24 0F 0E 6E 4B	<49> is dazed!<4B>
010D	08	0D	00	8915	1434	1563	49 00 1D 16 0B 17 1D 00 13 1E 1D 00 0C 19 0E 23 00 13 18 1E 19 00 49 6E 4B	<49> slams its body into <49>!<4B>
010E	08	0E	00	8915	1563	1665	49 00 1E 1C 13 1A 1D 00 0B 18 0E 00 10 0B 16 16 1D 6E 4B	<49> trips and falls!<4B>
010F	08	0F	00	8915	1665	1825	2A 19 1C 1E 1F 18 0B 1E 0F 16 23 00 1E 12 0F 1C 0F 6B 1D 00 18 19 00 13 18 14 1F 1C 23 6E 4B	Fortunately there's no injury!<4B>
0110	08	10	00	8915	1825	1943	49 00 1C 0B 13 1D 0F 1D 00 1E 12 0F 00 48 00 19 20 0F 1C 12 0F 0B 0E 6E	<49> raises the <48> overhead!
0111	08	11	00	8915	1943	2070	49 00 1C 0B 13 1D 0F 1D 00 0B 00 12 0B 18 0E 00 19 20 0F 1C 12 0F 0B 0E 6E 4B	<49> raises a hand overhead!<4B>
0112	08	12	00	8915	2070	2256	49 71 69 2D 6B 17 00 0B 00 37 16 13 17 0F 78 2C 0F 77 2C 0F 77 2C 0F 72 6C 43 4B 4B	<49>:'I'm a Slime.He,He,He....'<43><4B><4B>
0113	08	13	00	8915	2256	2442	49 71 69 2D 6B 17 00 0B 00 37 16 13 17 0F 78 38 0F 77 2C 0F 77 2C 0F 72 6C 43 4B 4B	<49>:'I'm a Slime.Te,He,He....'<43><4B><4B>
0114	08	14	00	8915	2442	2546	49 00 1E 12 1C 19 21 1D 00 0B 21 0B 23 00 1E 12 0F 00 48 6E	<49> throws away the <48>!
0115	08	15	00	8915	2546	2655	49 00 0C 1C 0B 18 0E 13 1D 12 0F 1D 00 0B 00 21 0F 0B 1A 19 18 6E	<49> brandishes a weapon!
0116	08	16	00	8915	2655	2781	30 19 1D 0F 1D 00 0D 19 18 1E 1C 19 16 00 0B 18 0E 00 10 0B 16 16 1D 6E 4B	Loses control and falls!<4B>
0117	08	17	00	8915	2781	2881	47 00 28 0B 17 0B 11 0F 00 34 19 13 18 1E 4C 6E	<47> Damage Point<4C>!
0118	08	18	00	8915	2881	2962	49 00 0D 12 0F 0F 1C 1D 00 19 18 00 49 6E 4B	<49> cheers on <49>!<4B>
0119	08	19	00	8915	2962	3125	49 71 69 2C 13 1A 77 2C 13 1A 77 2C 1F 1C 1C 0B 23 00 49 6E 6A 43 4B	<49>:'Hip,Hip,Hurray <49>!'<43><4B>
011A	08	1A	00	8915	3125	3218	49 00 1D 1E 0B 1C 1E 1D 00 0D 1C 23 13 18 11 6E 4B	<49> starts crying!<4B>
011B	08	1B	00	8915	3218	3415	49 71 69 2D 00 21 0B 18 1E 00 1E 19 00 11 19 00 12 19 17 0F 6E 00 37 19 0C 72 37 19 0C 72 6A 43 4B	<49>:'I want to go home! Sob...Sob...'<43><4B>
011C	08	1C	00	8915	3415	3556	49 00 11 1C 0B 0C 1D 00 0B 18 0E 00 1E 12 1C 19 21 1D 00 0B 21 0B 23 00 49 6E 4B	<49> grabs and throws away <49>!<4B>
011D	08	1D	00	8915	3556	3654	49 71 69 2F 2D 29 29 29 29 6E 6A	<49>:'KIEEEE!'
011E	08	1E	00	8915	3654	3925	49 00 1D 1E 0B 1C 1E 1D 00 1E 0F 1D 1E 13 18 11 00 1D 1E 1C 0F 18 11 1E 12 00 0C 23 00 0C 1C 0F 0B 15 13 18 11 00 1E 12 0F 00 1D 1E 19 18 0F 1D 00 18 0F 0B 1C 0C 23 6E 4B 4B	<49> starts testing strength by breaking the stones nearby!<4B><4B>
011F	08	1F	00	8915	3925	4079	49 00 1A 13 0D 15 1D 00 1F 1A 00 0B 18 0E 00 1E 12 1C 19 21 1D 00 0B 00 1D 1E 19 18 0F 6E 4B	<49> picks up and throws a stone!<4B>
0120	09	00	00	8B13	0	65	2D 1E 00 12 13 1E 1D 00 49 6E 4B	It hits <49>!<4B>
0121	09	01	00	8B13	65	165	47 00 28 0B 17 0B 11 0F 00 34 19 13 18 1E 4C 6E	<47> Damage Point<4C>!
0122	09	02	00	8B13	165	229	2D 1E 00 17 13 1D 1D 0F 1D 00 49 6E	It misses <49>!
0123	09	03	00	8B13	229	332	49 00 0C 0F 11 13 18 1D 00 0B 00 16 0F 0D 1E 1F 1C 0F 6E 4B	<49> begins a lecture!<4B>
0124	09	04	00	8B13	332	495	49 71 69 26 0F 00 11 19 19 0E 00 1E 19 00 1E 1C 0B 20 0F 16 0F 1C 1D 72 6C 43 4B 4B	<49>:'Be good to travelers....'<43><4B><4B>
0125	09	05	00	8B13	495	721	49 71 69 27 0B 18 00 23 19 1F 00 1E 0F 16 16 00 17 0F 00 1E 12 0F 00 21 0B 23 00 1E 19 00 25 16 13 0B 12 0B 18 6D 6A 43 4B 4B	<49>:'Can you tell me the way to Aliahan?'<43><4B><4B>
0126	09	06	00	8B13	721	822	49 00 0E 19 0F 1D 18 6B 1E 00 1C 0F 1D 1A 19 18 0E 6E 4B	<49> doesn't respond!<4B>
0127	09	07	00	8B13	822	916	49 00 1E 0B 15 0F 1D 00 19 10 10 00 1E 12 0F 00 48 6E	<49> takes off the <48>!
0128	09	08	00	8B13	916	1032	49 00 13 1D 00 0D 12 0B 1C 17 0F 0E 00 0C 23 00 49 6E 4B 4B	<49> is charmed by <49>!<4B><4B>
0129	09	09	00	8B13	1032	1097	49 00 1D 0D 1C 0F 0B 17 1D 6E 4B	<49> screams!<4B>
012A	09	0A	00	8B13	1097	1278	49 71 69 3D 0F 0F 15 6E 00 37 1E 19 1A 6E 00 34 16 0F 0B 1D 0F 00 1D 1E 19 1A 6E 6A 43 4B	<49>:'Yeek! Stop! Please stop!'<43><4B>
012B	09	0B	00	8B13	1278	1442	49 71 69 3B 12 0F 1C 0F 00 0B 17 00 2D 6D 00 3B 12 19 00 0B 17 00 2D 6D 6A 43 4B	<49>:'Where am I? Who am I?'<43><4B>
012C	09	0C	00	8B13	1442	1598	49 00 13 1D 00 1A 1C 0F 0E 13 0D 1E 13 18 11 00 21 12 19 00 21 13 16 16 00 21 13 18 6E 4B	<49> is predicting who will win!<4B>
012D	09	0D	00	8B13	1598	1694	49 00 14 19 13 18 1D 00 1E 12 0F 00 0C 0B 1E 1E 16 0F 6E	<49> joins the battle!
012E	09	0E	00	8B13	1694	1779	49 00 11 1C 0B 1D 1A 1D 00 0B 1E 00 49 6E 4B	<49> grasps at <49>!<4B>
012F	09	0F	00	8B13	1779	1878	49 00 13 1D 00 0C 19 1F 18 0D 0F 0E 00 19 10 10 6E 4B	<49> is bounced off!<4B>
0130	09	10	00	8B13	1878	1967	49 00 0C 16 19 21 1D 00 0B 00 15 13 1D 1D 6E 4B	<49> blows a kiss!<4B>
0131	09	11	00	8B13	1967	2041	49 00 13 1D 00 12 0B 1A 1A 23 6E 4B	<49> is happy!<4B>
0132	09	12	00	8B13	2041	2125	49 00 0E 13 11 1D 00 0B 00 1E 1C 0B 1A 6E 4B	<49> digs a trap!<4B>
0133	09	13	00	8B13	2125	2232	49 00 10 0B 16 16 1D 00 13 18 1E 19 00 0B 00 1E 1C 0B 1A 6E 4B	<49> falls into a trap!<4B>
0134	09	14	00	8B13	2232	2358	49 00 0D 12 0B 18 1E 1D 00 29 22 1A 16 19 4B 0E 4B 0F 4B 72	<49> chants Explo<4B>d<4B>e<4B>...
